231,"Marco Zaenz","Anlop407",2018-10-05,-7332,47102,"Se fugó por la vereda en la mañana solo",false,1
232,"Mirto Quispe","Alñoid745",2020-10-15,651,-61668,"No se por donde se me perdió exactamente pero creo que fue por la villa en la tarde con un niño",false,1
233,"Ana Zaenz","Alio931",2020-03-25,-56716,43204,"Se marchó por la escuela x en la noche con una niña",false,1
234,"Ana Ramírez","Luna241",2019-02-23,-39517,-6851,"Se perdió por la villa en la mañana con un niño",false,1
235,"Mirto Claros","Alñoid302",2021-06-09,-69656,8944,"Se marchó por la vereda en la madrugada con un niño",false,1
236,"Juan Zaenz","Anlop872",2021-05-17,-18115,-8586,"Se perdió por el mercado de lima en la mañana solo",false,1
237,"Juan Quispe","Apou948",2021-05-12,-43756,-39177,"Se fue por la pista en la mañana solo",false,1
238,"Mirto Quispe","Ajui590",2018-01-21,42423,-24021,"Se fugó por la vereda en la noche con una niña",false,1
239,"María Zaenz","Luna860",2019-07-15,32723,-44061,"Se marchó por la pista en la madrugada con otros perros",false,1
240,"Pedro Solis","Anlop239",2021-07-21,-33523,43753,"Se fugó por el mercado de lima en la mañana con un niño",false,1
241,"Mirto Ramírez","Luna372",2018-09-18,21505,25919,"Se perdió por la vereda en la madrugada con otros perros",false,1
242,"María Solis","Alio334",2021-07-24,-43050,-37007,"La última vez que lo ví fue por la pista en la noche con otros perros",false,1
243,"Mirto Vasquez","Alpy467",2020-08-10,-13849,12297,"La última vez que lo ví fue por la escuela x en la madrugada solo",false,1
244,"Juan Solis","Apou959",2021-01-12,-28742,-47944,"Se fugó por la playa en la madrugada solo",false,1
245,"Mirto Claros","Alñoid698",2021-06-03,-29508,11464,"La última vez que lo ví fue por la plaza en la tarde con un niño",false,1
246,"Pedro Claros","Alpy772",2020-02-01,-69965,45896,"Se fue por la escuela x en la noche con un niño",false,1
247,"Marco Claros","Apou15",2021-12-17,-35972,-5732,"La última vez que lo ví fue por la vereda en la mañana con una niña",false,1
248,"María Claros","Alio606",2019-05-12,31922,-56718,"Se marchó por la vereda en la madrugada con un niño",false,1
249,"Marco Turpaleon","Alio143",2019-01-25,-37750,10582,"Se fugó por la pista en la madrugada con otros perros",false,1
250,"Juan Turpaleon","Lacy988",2019-09-19,17156,31173,"Se fugó por la plaza en la madrugada solo",false,1
251,"Ruperto Turpaleon","Apou620",2019-06-18,-26660,33123,"Se perdió por el mercado de lima en la noche solo",false,1
252,"Mirto Ortiz","Anlop326",2018-12-06,-42047,-60911,"No se por donde se me perdió exactamente pero creo que fue por la pista en la mañana con otros perros",false,1
253,"Ana Vasquez","Alio593",2018-07-06,-400,-12701,"No se por donde se me perdió exactamente pero creo que fue por la plaza en la madrugada con un niño",false,1
254,"Marco Ramírez","Anlop940",2020-04-10,36033,36789,"No se por donde se me perdió exactamente pero creo que fue por el mercado de huacho en la tarde solo",false,1
255,"Ana Ramírez","Anlop542",2018-05-05,44393,-25901,"Se fue por la plaza en la mañana solo",false,1
256,"Ana Vasquez","Aloiy651",2018-05-01,27469,47666,"Se marchó por la escuela x en la noche con otros perros",false,1
257,"Marco Ortiz","Luna916",2020-04-02,-403,19481,"La última vez que lo ví fue por la plaza en la mañana solo",false,1
258,"Mirto Solis","Aloiy120",2021-05-24,42149,-41858,"No se por donde se me perdió exactamente pero creo que fue por la escuela x en la noche con un niño",false,1
259,"Juan Vasquez","Alpy398",2021-01-01,-14599,24427,"Se perdió por la playa en la noche con otros perros",false,1
260,"Manuel Claros","Anlop561",2021-07-21,-1297,-66785,"No se por donde se me perdió exactamente pero creo que fue por la vereda en la madrugada solo",false,1
261,"Mirto Claros","Alpy939",2019-02-14,-61253,11993,"Se marchó por la pista en la madrugada con un niño",false,1
262,"María Claros","Aloiy80",2020-11-25,-45653,-51058,"La última vez que lo ví fue por la pista en la noche con otros perros",false,1
263,"Marco Solis","Luna695",2018-04-09,-51559,48045,"No se por donde se me perdió exactamente pero creo que fue por el mercado de huacho en la noche con otros perros",false,1
264,"Ruperto Ortiz","Anlop631",2018-07-10,637,-63669,"Se fugó por la playa en la noche solo",false,1
265,"Juan Vasquez","Alio523",2018-04-16,27680,-13041,"La última vez que lo ví fue por el mercado de lima en la noche con un niño",false,1
266,"María Ortiz","Apou88",2018-04-05,27885,24975,"La última vez que lo ví fue por la vereda en la madrugada con un niño",false,1
267,"Ruperto Turpaleon","Anlop187",2019-04-18,-13223,-12145,"La última vez que lo ví fue por la plaza en la tarde con un niño",false,1
268,"Marco Vasquez","Alñoid997",2020-02-08,49754,-29848,"Se fugó por el mercado de huacho en la noche con un niño",false,1
269,"Ana Vasquez","Anlop105",2018-01-08,-27166,-34388,"Se marchó por el mercado de lima en la tarde con otros perros",false,1
270,"Juan Ortiz","Alñoid309",2021-08-21,21206,-10216,"La última vez que lo ví fue por la playa en la mañana solo",false,1
271,"Mirto Ortiz","Alñoid336",2020-07-06,5921,-61646,"No se por donde se me perdió exactamente pero creo que fue por la vereda en la madrugada solo",false,1
272,"Marco Solis","Apou473",2018-02-11,-36869,-2364,"Se marchó por la playa en la madrugada con una niña",false,1
273,"Manuel Vasquez","Apou40",2018-07-04,34484,-17378,"Se perdió por la escuela x en la noche con un niño",false,1
274,"Ana Vasquez","Alpy174",2018-08-05,-49689,-58906,"Se fugó por la vereda en la noche con un niño",false,1
275,"Marco Ortiz","Ajui420",2019-05-05,-18172,32223,"Se fugó por el mercado de huacho en la noche con una niña",false,1
276,"Manuel Ramírez","Alñoid379",2021-01-25,-59895,-15541,"Se perdió por la pista en la madrugada solo",false,1
277,"Juan Turpaleon","Alñoid813",2019-01-18,30761,38862,"Se perdió por el mercado de lima en la mañana solo",false,1
278,"María Solis","Luna62",2018-12-02,-49032,5344,"Se fue por el mercado de huacho en la tarde con una niña",false,1
279,"Marco Ramírez","Alñoid429",2018-02-03,39412,-16045,"La última vez que lo ví fue por el mercado de lima en la tarde con otros perros",false,1
280,"Marco Ortiz","Alñoid527",2019-09-07,-54555,-60021,"Se fugó por la vereda en la tarde con otros perros",false,1
281,"María Solis","Apou965",2021-11-22,26588,42493,"Se perdió por la escuela x en la mañana con un niño",false,1
282,"Mirto Solis","Ajui991",2021-02-13,-65889,-14961,"No se por donde se me perdió exactamente pero creo que fue por el mercado de huacho en la noche con un niño",false,1
283,"Ruperto Turpaleon","Alpy966",2021-06-16,-6854,-68167,"La última vez que lo ví fue por la playa en la tarde solo",false,1
284,"Juan Claros","Ajui369",2019-12-16,-33501,5393,"Se fugó por la playa en la tarde con otros perros",false,1
285,"Mirto Claros","Alpy153",2019-08-09,-15665,-69188,"Se perdió por la plaza en la noche solo",false,1
286,"Juan Turpaleon","Alio782",2018-04-09,23677,9645,"Se fue por la plaza en la tarde con un niño",false,1
287,"Pedro Ortiz","Lacy786",2021-08-04,48822,-23426,"Se fugó por el mercado de huacho en la mañana con una niña",false,1
288,"Pedro Ramírez","Alpy516",2019-08-02,35004,3620,"Se marchó por la vereda en la tarde con una niña",false,1
289,"Mirto Quispe","Luna304",2019-09-13,-20315,-33279,"La última vez que lo ví fue por el mercado de lima en la tarde solo",false,1
290,"Ana Quispe","Ajui53",2019-07-11,-31301,15574,"No se por donde se me perdió exactamente pero creo que fue por la villa en la tarde con otros perros",false,1
291,"Pedro Solis","Luna486",2019-09-12,31553,-69321,"Se fugó por el mercado de huacho en la mañana con un niño",false,1
292,"María Vasquez","Ajui677",2021-12-11,1236,-50345,"Se fugó por el mercado de lima en la tarde con una niña",false,1
293,"María Solis","Anlop265",2020-11-25,-58364,-56257,"No se por donde se me perdió exactamente pero creo que fue por la villa en la madrugada con un niño",false,1
294,"Juan Quispe","Alpy485",2018-10-17,22897,-15626,"Se perdió por el mercado de huacho en la tarde con un niño",false,1
295,"Mirto Ortiz","Lacy81",2018-05-10,-60021,-52952,"Se perdió por la villa en la noche solo",false,1
296,"Juan Vasquez","Luna619",2019-09-09,-16061,-66949,"Se perdió por la playa en la mañana con un niño",false,1
297,"Pedro Claros","Anlop657",2019-07-04,19753,-47558,"La última vez que lo ví fue por la villa en la madrugada con un niño",false,1
298,"Ana Ortiz","Apou991",2020-07-20,25063,-59495,"La última vez que lo ví fue por la vereda en la madrugada con un niño",false,1
299,"Ruperto Ramírez","Lacy918",2019-10-13,30124,8633,"Se fugó por la escuela x en la noche con otros perros",false,1
300,"Mirto Zaenz","Luna886",2021-03-03,-46062,-34145,"Se perdió por la pista en la madrugada con otros perros",false,1
301,"María Ramírez","Alio916",2020-06-09,14685,-61345,"No se por donde se me perdió exactamente pero creo que fue por la playa en la mañana con un niño",false,1
302,"Ana Ramírez","Lacy821",2019-09-08,32462,31184,"Se fugó por la playa en la tarde solo",false,1
303,"María Claros","Alñoid394",2021-05-01,-35318,12911,"La última vez que lo ví fue por el mercado de huacho en la mañana con un niño",false,1
304,"Juan Ramírez","Ajui865",2020-04-17,42607,39780,"La última vez que lo ví fue por la pista en la tarde con un niño",false,1
305,"María Turpaleon","Apou638",2020-12-17,-10316,-39641,"La última vez que lo ví fue por la pista en la noche con una niña",false,1
306,"María Vasquez","Alio164",2020-04-06,17051,-19453,"Se fugó por el mercado de huacho en la madrugada solo",false,1
307,"Pedro Zaenz","Aloiy469",2019-08-07,-15403,15704,"Se marchó por la vereda en la mañana con un niño",false,1
308,"María Ortiz","Anlop270",2019-06-12,18336,35554,"La última vez que lo ví fue por la villa en la madrugada con otros perros",false,1
309,"Ruperto Quispe","Alñoid403",2021-02-12,-68749,-54917,"La última vez que lo ví fue por la villa en la tarde con una niña",false,1
310,"Ana Ramírez","Alpy479",2019-01-25,30698,-51043,"Se perdió por la pista en la noche con otros perros",false,1
311,"Ruperto Ortiz","Apou817",2018-05-12,-30462,28345,"Se perdió por el mercado de huacho en la mañana solo",false,1
312,"Pedro Solis","Anlop251",2020-09-03,24912,-44670,"La última vez que lo ví fue por la vereda en la madrugada con otros perros",false,1
313,"Marco Turpaleon","Apou205",2020-09-11,-13758,-56329,"No se por donde se me perdió exactamente pero creo que fue por la villa en la tarde solo",false,1
314,"María Zaenz","Aloiy649",2020-04-24,40693,-64424,"Se perdió por la plaza en la madrugada con otros perros",false,1
315,"Marco Ramírez","Alñoid769",2019-05-22,-27510,-9538,"Se fue por la villa en la noche con otros perros",false,1
316,"Ruperto Ortiz","Luna136",2021-05-25,5169,-34291,"Se fue por la vereda en la mañana solo",false,1
317,"Mirto Turpaleon","Anlop515",2019-04-10,-29326,8783,"Se fue por el mercado de lima en la noche con un niño",false,1
318,"Pedro Vasquez","Alñoid62",2020-08-09,-69267,-21617,"Se fugó por la playa en la noche solo",false,1
319,"Marco Turpaleon","Alñoid882",2020-05-20,20953,47606,"Se fue por la villa en la madrugada con una niña",false,1
320,"Pedro Turpaleon","Aloiy271",2019-04-07,1567,-55644,"Se perdió por la escuela x en la tarde con un niño",false,1
321,"Pedro Solis","Ajui730",2019-07-09,2187,-22077,"La última vez que lo ví fue por la vereda en la madrugada con otros perros",false,1
322,"Marco Ramírez","Apou839",2019-05-01,35144,-69383,"No se por donde se me perdió exactamente pero creo que fue por la pista en la tarde con otros perros",false,1
323,"Marco Vasquez","Alpy81",2021-05-17,-6712,8730,"La última vez que lo ví fue por la pista en la madrugada solo",false,1
324,"Marco Ortiz","Aloiy521",2021-11-17,-27693,-22605,"Se fue por el mercado de lima en la noche con una niña",false,1
325,"Juan Turpaleon","Alñoid492",2020-08-25,-66505,10887,"No se por donde se me perdió exactamente pero creo que fue por la playa en la noche con otros perros",false,1
326,"Ruperto Zaenz","Luna794",2019-04-11,-54512,46192,"Se fugó por la pista en la tarde solo",false,1
327,"María Turpaleon","Alio834",2019-05-07,-36402,2997,"Se fugó por la vereda en la mañana con una niña",false,1
328,"Ana Zaenz","Apou784",2018-08-17,47348,-42337,"La última vez que lo ví fue por la pista en la noche solo",false,1
329,"Manuel Solis","Lacy903",2020-05-16,-41605,-39632,"Se perdió por el mercado de lima en la madrugada solo",false,1
330,"Pedro Quispe","Aloiy149",2018-10-11,-41146,-11091,"Se fugó por la plaza en la mañana con un niño",false,1
331,"Ana Turpaleon","Anlop708",2021-03-25,-37974,18624,"Se marchó por el mercado de huacho en la madrugada con una niña",false,1
332,"Manuel Ortiz","Alio269",2020-02-15,-46821,-34396,"No se por donde se me perdió exactamente pero creo que fue por la villa en la noche con una niña",false,1
333,"Manuel Vasquez","Ajui196",2019-03-16,-35216,-17871,"No se por donde se me perdió exactamente pero creo que fue por la plaza en la tarde con una niña",false,1
334,"Mirto Vasquez","Apou656",2019-05-11,-14081,31389,"La última vez que lo ví fue por la playa en la mañana con una niña",false,1
335,"Ana Ramírez","Apou21",2019-04-11,-60294,28505,"Se perdió por el mercado de huacho en la mañana solo",false,1
336,"Marco Solis","Alio382",2020-09-05,-21538,35012,"La última vez que lo ví fue por el mercado de lima en la mañana solo",false,1
337,"María Solis","Lacy785",2020-09-09,846,17450,"Se fugó por la plaza en la tarde con otros perros",false,1
338,"Mirto Zaenz","Alio570",2020-09-24,44563,9394,"Se fugó por la vereda en la tarde con un niño",false,1
339,"María Quispe","Alñoid988",2018-02-12,-21366,28044,"Se fugó por la villa en la noche con un niño",false,1
340,"María Claros","Anlop801",2020-09-10,-25397,-24998,"No se por donde se me perdió exactamente pero creo que fue por la plaza en la madrugada con una niña",false,1
341,"Marco Zaenz","Alñoid952",2021-07-05,987,25732,"Se fugó por la plaza en la tarde con una niña",false,1
342,"Ruperto Vasquez","Apou846",2021-05-02,-48855,5830,"Se perdió por el mercado de lima en la tarde con un niño",false,1
343,"Ana Ramírez","Ajui914",2020-08-17,-33463,10170,"La última vez que lo ví fue por el mercado de huacho en la mañana con un niño",false,1
344,"Manuel Turpaleon","Alñoid698",2020-03-17,46119,-62463,"Se fue por la pista en la madrugada con otros perros",false,1
345,"Ana Solis","Alio614",2019-09-06,7286,28986,"Se marchó por la vereda en la madrugada solo",false,1
346,"Manuel Turpaleon","Alpy42",2020-09-25,6682,-44037,"Se perdió por la pista en la noche con un niño",false,1
347,"Marco Turpaleon","Alñoid534",2019-11-24,-54633,-39291,"No se por donde se me perdió exactamente pero creo que fue por la escuela x en la madrugada con otros perros",false,1
348,"Manuel Solis","Luna132",2020-05-20,25106,26481,"Se fue por la playa en la noche con un niño",false,1
349,"Marco Zaenz","Lacy764",2019-01-08,40134,-47463,"La última vez que lo ví fue por el mercado de lima en la noche con una niña",false,1
350,"Manuel Turpaleon","Luna638",2018-07-20,39014,31485,"La última vez que lo ví fue por el mercado de lima en la tarde con otros perros",false,1
351,"Juan Quispe","Anlop530",2021-02-25,-60637,-25693,"Se perdió por el mercado de lima en la madrugada con otros perros",false,1
352,"Pedro Ortiz","Alñoid327",2018-03-15,-17621,-368,"Se perdió por la plaza en la mañana con otros perros",false,1
353,"Manuel Ramírez","Alpy168",2019-07-03,38449,-52339,"La última vez que lo ví fue por la villa en la tarde solo",false,1
354,"María Claros","Apou908",2021-03-05,-55297,-24172,"No se por donde se me perdió exactamente pero creo que fue por la escuela x en la noche solo",false,1
355,"Manuel Ortiz","Ajui604",2019-11-20,34672,-33172,"La última vez que lo ví fue por el mercado de lima en la tarde solo",false,1
356,"Mirto Ramírez","Aloiy923",2019-07-04,24846,-20677,"Se marchó por la vereda en la mañana solo",false,1
357,"Marco Quispe","Alio860",2018-08-02,-14738,-38003,"No se por donde se me perdió exactamente pero creo que fue por la plaza en la noche con una niña",false,1
358,"Marco Vasquez","Alio40",2018-04-20,-4271,-33267,"Se fue por la vereda en la madrugada con un niño",false,1
359,"Marco Vasquez","Anlop284",2021-11-11,17309,-45353,"Se perdió por la plaza en la mañana con un niño",false,1
360,"Mirto Quispe","Anlop281",2019-01-02,-55591,-59876,"La última vez que lo ví fue por la vereda en la madrugada con una niña",false,1
361,"Manuel Ramírez","Alpy795",2020-12-11,18646,-17598,"La última vez que lo ví fue por la pista en la mañana solo",false,1
362,"Pedro Solis","Anlop916",2020-03-01,-43806,-45677,"Se perdió por la villa en la tarde con otros perros",false,1
363,"Juan Quispe","Luna740",2020-06-24,-60162,-35502,"No se por donde se me perdió exactamente pero creo que fue por la villa en la noche con un niño",false,1
364,"Pedro Vasquez","Luna632",2020-02-07,-1795,23864,"Se marchó por la pista en la madrugada con un niño",false,1
365,"María Ramírez","Alñoid779",2018-02-08,898,12596,"No se por donde se me perdió exactamente pero creo que fue por el mercado de lima en la madrugada con otros perros",false,1
366,"María Claros","Alñoid836",2019-12-08,-26884,4031,"Se fugó por el mercado de lima en la tarde con una niña",false,1
367,"Ana Solis","Alñoid528",2018-05-02,-60607,49521,"Se fue por el mercado de huacho en la madrugada con un niño",false,1
368,"Pedro Ramírez","Luna153",2021-10-25,-26804,-37387,"Se marchó por el mercado de lima en la tarde con un niño",false,1
369,"Juan Ortiz","Anlop424",2021-01-13,-39417,-15753,"Se fue por el mercado de lima en la madrugada con un niño",false,1
370,"Manuel Zaenz","Luna520",2021-12-01,-57020,-36478,"La última vez que lo ví fue por la vereda en la madrugada con un niño",false,1
371,"Marco Solis","Aloiy92",2019-10-01,30775,-22072,"La última vez que lo ví fue por la vereda en la tarde solo",false,1
372,"Marco Turpaleon","Lacy56",2021-01-23,-39837,29456,"Se marchó por el mercado de lima en la tarde solo",false,1
373,"Manuel Quispe","Aloiy455",2019-03-17,-47577,-4688,"Se fugó por el mercado de huacho en la noche con una niña",false,1
374,"Manuel Claros","Lacy887",2020-10-06,-67874,-68703,"Se fugó por la pista en la madrugada solo",false,1
375,"Pedro Turpaleon","Luna302",2019-08-12,48123,-29855,"No se por donde se me perdió exactamente pero creo que fue por el mercado de lima en la tarde con otros perros",false,1
376,"Juan Quispe","Alio427",2020-05-04,12853,-15209,"No se por donde se me perdió exactamente pero creo que fue por el mercado de huacho en la tarde solo",false,1
377,"Juan Solis","Alio142",2021-01-12,39260,43296,"Se perdió por la escuela x en la noche solo",false,1
378,"Manuel Quispe","Alñoid467",2019-06-08,44123,-28014,"No se por donde se me perdió exactamente pero creo que fue por la vereda en la tarde con un niño",false,1
379,"Juan Claros","Alpy40",2020-12-19,7247,-11417,"Se fugó por la vereda en la tarde con otros perros",false,1
380,"Marco Solis","Aloiy819",2021-02-08,17549,-37390,"La última vez que lo ví fue por la plaza en la noche con una niña",false,1
381,"Pedro Quispe","Luna1000",2018-01-07,8200,-26297,"Se fue por la plaza en la noche con una niña",false,1
382,"Ana Ramírez","Aloiy812",2018-02-08,-38821,-60633,"Se fugó por la villa en la tarde con otros perros",false,1
383,"Juan Vasquez","Ajui71",2020-01-14,-12029,-68858,"Se fugó por la villa en la madrugada con un niño",false,1
384,"Pedro Zaenz","Ajui596",2019-10-06,46579,-53398,"Se perdió por el mercado de lima en la mañana con otros perros",false,1
385,"Ana Ortiz","Anlop179",2021-03-20,-30237,15338,"Se perdió por el mercado de huacho en la madrugada solo",false,1
386,"María Zaenz","Alpy903",2018-07-14,-738,-27002,"No se por donde se me perdió exactamente pero creo que fue por la playa en la madrugada con otros perros",false,1
387,"Mirto Zaenz","Luna44",2020-06-10,31938,-34667,"Se perdió por el mercado de huacho en la noche solo",false,1
388,"Ana Ortiz","Lacy604",2018-08-08,16240,20136,"Se marchó por la escuela x en la mañana solo",false,1
389,"Ana Zaenz","Luna150",2018-11-19,-45737,24221,"La última vez que lo ví fue por la pista en la madrugada solo",false,1
390,"Ruperto Ortiz","Alpy395",2020-03-09,-52086,-52159,"Se fue por la plaza en la mañana con otros perros",false,1
391,"María Ramírez","Ajui455",2020-06-04,-43906,-35649,"Se marchó por la pista en la tarde con una niña",false,1
392,"Juan Solis","Alpy23",2020-06-06,-64610,-22918,"Se perdió por la escuela x en la mañana solo",false,1
393,"Pedro Zaenz","Alpy365",2020-01-10,-66166,46745,"Se marchó por la villa en la noche con una niña",false,1
394,"Juan Quispe","Ajui488",2019-09-23,-24053,38624,"Se perdió por la plaza en la tarde con otros perros",false,1
395,"María Ramírez","Aloiy835",2018-07-16,-4347,49715,"Se perdió por el mercado de lima en la madrugada con un niño",false,1
396,"Ruperto Quispe","Alñoid187",2019-09-06,15440,-7864,"Se marchó por la villa en la madrugada con un niño",false,1
397,"Marco Ramírez","Anlop580",2018-05-05,-38539,-39665,"Se marchó por el mercado de lima en la noche con una niña",false,1
398,"Ruperto Ramírez","Anlop343",2021-01-23,-47016,-28308,"No se por donde se me perdió exactamente pero creo que fue por la vereda en la mañana solo",false,1
399,"Ruperto Quispe","Apou241",2018-04-18,-67381,47053,"No se por donde se me perdió exactamente pero creo que fue por la playa en la mañana con un niño",false,1
400,"Ana Solis","Alñoid715",2019-03-23,15702,-50284,"Se marchó por la playa en la madrugada con otros perros",false,1
401,"Marco Ortiz","Lacy415",2020-12-12,-69971,-3776,"Se perdió por el mercado de huacho en la noche con un niño",false,1
402,"María Vasquez","Alpy263",2019-04-25,24519,-43056,"Se marchó por la vereda en la madrugada con un niño",false,1
403,"Juan Ortiz","Lacy362",2020-10-14,37032,-57619,"Se fugó por la plaza en la mañana con un niño",false,1
404,"Marco Turpaleon","Alpy559",2021-11-23,20090,39697,"Se fue por la vereda en la madrugada con un niño",false,1
405,"Pedro Claros","Aloiy541",2020-07-02,-65147,-25930,"Se fugó por la vereda en la mañana con una niña",false,1
406,"Pedro Solis","Aloiy259",2018-07-24,24439,965,"No se por donde se me perdió exactamente pero creo que fue por la vereda en la tarde solo",false,1
407,"Mirto Claros","Alio173",2018-01-09,27863,-14318,"Se marchó por la plaza en la tarde con una niña",false,1
408,"María Zaenz","Aloiy439",2019-05-23,-58150,26170,"Se fugó por el mercado de huacho en la madrugada con una niña",false,1
409,"Manuel Vasquez","Anlop594",2018-12-06,-27675,2039,"Se fue por el mercado de lima en la tarde con otros perros",false,1
410,"Ruperto Zaenz","Alio256",2018-01-18,34160,-60194,"No se por donde se me perdió exactamente pero creo que fue por la vereda en la tarde con una niña",false,1
411,"Juan Turpaleon","Alpy128",2018-04-19,-50900,46860,"No se por donde se me perdió exactamente pero creo que fue por la pista en la noche con otros perros",false,1
412,"María Ortiz","Lacy706",2018-03-21,-47461,-57891,"Se fue por la villa en la noche solo",false,1
413,"María Ramírez","Ajui526",2020-04-06,5233,18547,"Se perdió por la villa en la madrugada con otros perros",false,1
414,"Juan Solis","Ajui931",2019-09-23,21330,-64095,"Se marchó por el mercado de lima en la noche con una niña",false,1
415,"Mirto Vasquez","Alpy310",2018-09-08,-46196,-53865,"Se perdió por la escuela x en la noche con otros perros",false,1
416,"Pedro Solis","Alpy860",2019-04-23,9680,-21776,"Se fugó por la vereda en la noche con un niño",false,1
417,"Marco Ortiz","Apou630",2020-05-15,-7984,33269,"No se por donde se me perdió exactamente pero creo que fue por la vereda en la tarde con otros perros",false,1
418,"Manuel Ortiz","Alñoid54",2021-05-12,-66304,-41574,"Se fugó por la plaza en la tarde solo",false,1
419,"María Turpaleon","Alñoid821",2021-05-20,-64986,-3323,"No se por donde se me perdió exactamente pero creo que fue por la escuela x en la noche solo",false,1
420,"Juan Quispe","Apou829",2021-11-13,34547,18491,"Se fue por la vereda en la tarde con otros perros",false,1
421,"Marco Turpaleon","Alio929",2019-01-17,-47393,-14887,"Se marchó por la plaza en la madrugada con un niño",false,1
422,"Juan Solis","Aloiy323",2021-04-17,45113,29884,"La última vez que lo ví fue por el mercado de huacho en la mañana con un niño",false,1
423,"Mirto Ramírez","Alio959",2018-04-17,-22822,31758,"Se fugó por el mercado de lima en la noche solo",false,1
424,"Ruperto Claros","Alpy611",2019-09-02,-12761,27772,"Se marchó por la vereda en la mañana con un niño",false,1
425,"Marco Ramírez","Aloiy915",2021-12-10,7740,13718,"No se por donde se me perdió exactamente pero creo que fue por la escuela x en la tarde con otros perros",false,1
426,"Mirto Turpaleon","Luna848",2021-10-04,30745,-25798,"Se fugó por la playa en la madrugada solo",false,1
427,"Marco Quispe","Lacy370",2021-06-14,45325,-58019,"Se marchó por el mercado de lima en la mañana solo",false,1
428,"Marco Ortiz","Apou70",2021-05-06,-19280,-1392,"Se fue por el mercado de lima en la mañana con un niño",false,1
429,"Juan Turpaleon","Alpy899",2021-01-14,-58517,-1319,"Se marchó por la escuela x en la tarde con otros perros",false,1
430,"María Solis","Apou851",2018-05-25,-52562,42424,"La última vez que lo ví fue por la villa en la tarde con un niño",false,1
431,"Mirto Vasquez","Luna462",2019-02-16,-18490,-19892,"Se fugó por la escuela x en la noche con otros perros",false,1
432,"Marco Vasquez","Apou497",2018-04-07,-11271,-25298,"Se marchó por la pista en la mañana solo",false,1
433,"Pedro Zaenz","Alio372",2018-06-19,-41515,-22940,"Se fugó por la pista en la mañana con un niño",false,1
434,"Ana Claros","Lacy672",2020-04-21,-27197,2067,"Se perdió por la vereda en la madrugada con una niña",false,1
435,"Ruperto Quispe","Ajui832",2018-10-25,-20874,41731,"Se fugó por la playa en la mañana con una niña",false,1
436,"Manuel Vasquez","Anlop37",2020-02-22,-5523,-52209,"Se marchó por la vereda en la tarde con otros perros",false,1
437,"Marco Solis","Ajui840",2018-11-08,-62197,-55170,"Se fue por la playa en la noche solo",false,1
438,"Ruperto Solis","Luna838",2018-11-04,12940,14721,"No se por donde se me perdió exactamente pero creo que fue por la villa en la noche solo",false,1
439,"Pedro Vasquez","Luna340",2020-01-03,15456,-40405,"No se por donde se me perdió exactamente pero creo que fue por la pista en la noche con otros perros",false,1
440,"Mirto Claros","Aloiy227",2018-05-01,37760,12539,"No se por donde se me perdió exactamente pero creo que fue por la plaza en la mañana con una niña",false,1
441,"Ana Claros","Luna530",2021-01-12,-55590,-18181,"Se fue por la pista en la mañana con un niño",false,1
442,"Manuel Zaenz","Alpy843",2019-03-14,3874,-66262,"La última vez que lo ví fue por el mercado de huacho en la tarde con un niño",false,1
443,"Mirto Ortiz","Ajui753",2019-07-17,1422,-2457,"Se perdió por la plaza en la noche solo",false,1
444,"Marco Quispe","Lacy674",2019-10-13,-12366,-59249,"Se marchó por la plaza en la tarde con un niño",false,1
445,"Ana Vasquez","Apou280",2021-03-23,7365,12305,"Se marchó por el mercado de huacho en la noche con una niña",false,1
446,"Mirto Ramírez","Ajui236",2019-06-20,25590,-30043,"La última vez que lo ví fue por el mercado de huacho en la mañana con otros perros",false,1
447,"Marco Claros","Ajui590",2019-02-20,-25223,-2921,"La última vez que lo ví fue por la villa en la madrugada solo",false,1
448,"Mirto Ramírez","Lacy379",2020-12-16,36035,-58347,"Se fue por la playa en la tarde con una niña",false,1
449,"Ana Claros","Anlop658",2021-08-12,-29666,24769,"Se perdió por la vereda en la tarde solo",false,1
450,"Marco Ortiz","Anlop815",2019-09-15,-59784,38195,"No se por donde se me perdió exactamente pero creo que fue por la pista en la tarde solo",false,1
451,"Ana Ortiz","Aloiy889",2021-06-03,39045,15320,"Se fue por la vereda en la mañana con un niño",false,1
452,"Ana Zaenz","Alpy295",2018-09-03,-45297,9153,"Se fue por la pista en la tarde con otros perros",false,1
453,"Mirto Zaenz","Luna49",2021-12-08,5586,-15527,"Se perdió por el mercado de lima en la mañana solo",false,1
454,"Marco Zaenz","Apou997",2019-06-11,-42753,-49221,"Se perdió por la playa en la noche con otros perros",false,1
455,"María Vasquez","Anlop127",2018-05-23,-64699,37526,"Se fugó por la villa en la mañana con una niña",false,1
456,"Ruperto Claros","Ajui506",2021-08-19,-36458,-87,"La última vez que lo ví fue por el mercado de huacho en la tarde con una niña",false,1
457,"Juan Turpaleon","Alpy49",2018-12-07,-3270,-18647,"Se fugó por la playa en la tarde solo",false,1
458,"Mirto Turpaleon","Luna959",2020-08-08,-41176,-33263,"Se perdió por la villa en la mañana con otros perros",false,1
459,"Manuel Claros","Alñoid446",2018-08-07,47493,-69284,"Se fue por el mercado de lima en la tarde solo",false,1
460,"Mirto Claros","Luna806",2018-08-24,23002,-2203,"Se fue por la pista en la tarde solo",false,1
