3018,"Ana Zaenz","Apou629",2021-07-11,-25200,15093,"Se perdió por la escuela x en la tarde con otros perros",false,1
3019,"Ruperto Ortiz","Alio2712",2018-06-24,24064,-52665,"Se fue por la plaza en la tarde con una niña",false,1
3020,"Juan Zaenz","Luna3392",2021-11-14,-28345,-34617,"Se fue por la pista en la tarde con un niño",false,1
3021,"Marco Ortiz","Ajui4741",2020-02-08,5236,43937,"Se fugó por el mercado de lima en la tarde con un niño",false,1
3022,"María Vasquez","Alpy3304",2021-04-20,-29189,-50014,"La última vez que lo ví fue por la plaza en la tarde con otros perros",false,1
3023,"Ruperto Claros","Alio554",2019-10-13,32713,-69282,"Se marchó por la villa en la noche con otros perros",false,1
3024,"María Turpaleon","Lacy2887",2021-03-22,-68865,13466,"La última vez que lo ví fue por el mercado de lima en la madrugada con otros perros",false,1
3025,"María Turpaleon","Alio1995",2021-03-17,-46674,11133,"Se perdió por la villa en la tarde con un niño",false,1
3026,"Pedro Solis","Apou5503",2018-01-02,36072,-56834,"No se por donde se me perdió exactamente pero creo que fue por la playa en la noche con otros perros",false,1
3027,"Pedro Turpaleon","Anlop3764",2021-10-21,-36196,-51682,"Se marchó por la escuela x en la madrugada con otros perros",false,1
3028,"Ana Claros","Alpy6195",2020-10-02,-13029,-3666,"Se fue por la plaza en la tarde con otros perros",false,1
3029,"Pedro Quispe","Alpy2281",2020-10-06,31291,-62180,"Se fue por la pista en la mañana con un niño",false,1
3030,"Manuel Claros","Aloiy2028",2019-03-23,14603,-49268,"Se perdió por el mercado de huacho en la mañana solo",false,1
3031,"Ruperto Claros","Alpy9705",2018-11-21,24845,-20419,"No se por donde se me perdió exactamente pero creo que fue por la playa en la tarde con una niña",false,1
3032,"Pedro Claros","Ajui4409",2019-09-06,-10641,-18834,"La última vez que lo ví fue por la villa en la madrugada con otros perros",false,1
3033,"Manuel Ortiz","Luna6994",2020-11-16,-32958,441,"Se fue por la plaza en la tarde con un niño",false,1
3034,"María Claros","Luna1875",2019-12-17,-36795,-41931,"Se fugó por la playa en la madrugada con un niño",false,1
3035,"Ruperto Quispe","Apou2915",2021-06-22,-64827,-11756,"Se fugó por la escuela x en la mañana solo",false,1
3036,"Manuel Ortiz","Lacy5563",2019-11-06,-43393,-28435,"Se perdió por el mercado de lima en la tarde con una niña",false,1
3037,"Juan Claros","Anlop2279",2018-03-04,-39227,-28823,"Se fugó por la plaza en la tarde con un niño",false,1
3038,"Marco Vasquez","Aloiy8904",2019-12-10,30180,-66512,"Se perdió por la villa en la mañana con una niña",false,1
3039,"Pedro Claros","Alio9259",2018-08-07,-56048,-52020,"Se fugó por la pista en la mañana con otros perros",false,1
3040,"Ruperto Solis","Alio1766",2018-01-23,-38558,33325,"Se fue por la villa en la noche con un niño",false,1
3041,"Marco Turpaleon","Anlop5599",2020-07-18,-51031,2169,"No se por donde se me perdió exactamente pero creo que fue por la plaza en la madrugada con un niño",false,1
3042,"Juan Vasquez","Alñoid9208",2021-05-15,-30727,-11079,"La última vez que lo ví fue por la playa en la madrugada con una niña",false,1
3043,"Ruperto Claros","Ajui8237",2018-10-09,28071,1781,"Se perdió por la villa en la madrugada con una niña",false,1
3044,"María Ortiz","Luna8964",2021-05-03,29010,10450,"Se fugó por la pista en la tarde con una niña",false,1
3045,"Juan Ramírez","Ajui3029",2019-12-23,-55688,40317,"La última vez que lo ví fue por la plaza en la noche solo",false,1
3046,"Juan Claros","Apou5804",2019-10-24,-4289,32308,"Se marchó por la plaza en la tarde solo",false,1
3047,"Ruperto Zaenz","Aloiy6924",2021-05-10,-62052,48523,"Se fue por la villa en la madrugada solo",false,1
3048,"Ruperto Zaenz","Aloiy6767",2018-08-01,7407,-27611,"Se fugó por la pista en la mañana con un niño",false,1
3049,"Manuel Vasquez","Apou8234",2021-03-03,-3626,-5813,"Se perdió por el mercado de lima en la tarde con un niño",false,1
3050,"Marco Turpaleon","Alio9081",2018-03-15,-41166,-43865,"Se fugó por la plaza en la madrugada con un niño",false,1
3051,"Marco Claros","Aloiy6257",2019-03-20,-29757,-9057,"Se perdió por la plaza en la noche solo",false,1
3052,"Ana Ramírez","Lacy3185",2021-08-15,-26406,42623,"Se perdió por la plaza en la tarde con una niña",false,1
3053,"Manuel Ortiz","Luna7144",2021-03-02,-21585,-60369,"Se fue por el mercado de huacho en la mañana con una niña",false,1
3054,"Mirto Ramírez","Alpy871",2019-05-22,12204,-24863,"La última vez que lo ví fue por el mercado de huacho en la noche solo",false,1
3055,"Ruperto Solis","Apou1736",2018-07-02,-33696,-61281,"Se perdió por la playa en la madrugada solo",false,1
3056,"Ana Ramírez","Alpy3008",2018-10-10,18270,-43348,"Se marchó por el mercado de huacho en la noche solo",false,1
3057,"Mirto Ramírez","Luna4461",2018-10-12,-25182,-45431,"Se fugó por la plaza en la madrugada con otros perros",false,1
3058,"Ruperto Ortiz","Ajui904",2021-02-07,-52845,-56553,"Se marchó por el mercado de huacho en la noche con otros perros",false,1
3059,"Manuel Vasquez","Anlop6017",2018-05-11,-16259,-41417,"Se marchó por la escuela x en la noche con otros perros",false,1
3060,"Juan Vasquez","Aloiy9039",2021-12-14,-27222,24168,"Se fugó por la plaza en la mañana con otros perros",false,1
3061,"Ana Ramírez","Alio9309",2018-07-03,-38416,-23928,"Se marchó por la pista en la madrugada con otros perros",false,1
3062,"Ana Vasquez","Alpy6939",2020-09-18,-339,-52396,"La última vez que lo ví fue por la pista en la mañana con un niño",false,1
3063,"Mirto Claros","Aloiy313",2020-07-17,-34195,-59579,"Se fugó por la villa en la madrugada con una niña",false,1
3064,"Ruperto Ortiz","Aloiy2453",2019-11-01,-633,5529,"Se fugó por la villa en la madrugada con un niño",false,1
3065,"Manuel Turpaleon","Alñoid7600",2021-05-12,-60985,-65835,"La última vez que lo ví fue por la pista en la madrugada solo",false,1
3066,"María Vasquez","Alñoid3958",2021-02-17,-37043,-53457,"Se fue por la playa en la noche con otros perros",false,1
3067,"Juan Zaenz","Alio5071",2020-06-01,-20688,4026,"No se por donde se me perdió exactamente pero creo que fue por la pista en la tarde con un niño",false,1
3068,"Mirto Turpaleon","Apou2130",2019-09-09,43112,-43053,"Se perdió por la vereda en la mañana solo",false,1
3069,"Juan Ramírez","Ajui7967",2019-09-21,-68865,-63034,"Se perdió por la escuela x en la madrugada con otros perros",false,1
3070,"María Solis","Lacy3393",2018-02-10,-40207,33332,"No se por donde se me perdió exactamente pero creo que fue por la escuela x en la madrugada con un niño",false,1
3071,"María Vasquez","Alñoid7960",2018-12-20,46668,5674,"Se marchó por la villa en la madrugada con otros perros",false,1
3072,"Manuel Claros","Apou3003",2021-12-23,19551,-8363,"Se perdió por la villa en la tarde con otros perros",false,1
3073,"Juan Solis","Ajui6511",2018-11-16,30574,-59430,"No se por donde se me perdió exactamente pero creo que fue por la pista en la noche solo",false,1
3074,"María Turpaleon","Alñoid616",2020-02-11,48238,25652,"La última vez que lo ví fue por la villa en la madrugada con otros perros",false,1
3075,"Juan Zaenz","Aloiy8871",2021-06-20,-58927,-43070,"Se perdió por la villa en la tarde con una niña",false,1
3076,"Juan Claros","Lacy168",2021-06-13,-33421,-54102,"Se fue por la playa en la tarde con un niño",false,1
3077,"Juan Turpaleon","Alñoid3028",2020-11-21,-19427,-65222,"No se por donde se me perdió exactamente pero creo que fue por la escuela x en la noche solo",false,1
3078,"Ana Ramírez","Alñoid7613",2020-01-22,-6130,33135,"Se perdió por la pista en la madrugada solo",false,1
3079,"Ruperto Claros","Ajui7327",2021-01-21,-13649,20103,"Se marchó por el mercado de huacho en la madrugada con otros perros",false,1
3080,"Marco Zaenz","Alpy8811",2019-04-07,-57619,9533,"Se fue por la plaza en la madrugada con otros perros",false,1
3081,"Marco Vasquez","Apou7869",2019-08-17,-32536,-67925,"Se perdió por la pista en la noche con un niño",false,1
3082,"Manuel Claros","Apou8158",2021-07-24,38800,39425,"Se fue por la villa en la noche con otros perros",false,1
3083,"Marco Vasquez","Alñoid7495",2021-07-25,-56193,-4532,"Se fugó por el mercado de huacho en la madrugada con otros perros",false,1
3084,"Juan Turpaleon","Ajui9853",2021-12-08,-36810,-40844,"Se marchó por la playa en la madrugada con otros perros",false,1
3085,"Ana Zaenz","Anlop4166",2018-12-09,-12636,-37590,"Se marchó por el mercado de huacho en la noche con un niño",false,1
3086,"Pedro Ortiz","Aloiy4620",2019-06-05,14311,-64577,"La última vez que lo ví fue por la plaza en la madrugada con una niña",false,1
3087,"Ana Zaenz","Lacy9810",2021-05-20,-41570,24923,"Se fugó por el mercado de lima en la tarde solo",false,1
3088,"Ruperto Vasquez","Anlop7618",2018-05-14,25383,-39074,"Se perdió por la playa en la madrugada solo",false,1
3089,"Mirto Quispe","Apou4746",2018-09-17,-49939,10207,"Se marchó por el mercado de huacho en la noche con otros perros",false,1
3090,"Marco Claros","Apou9038",2021-10-19,39059,-32540,"Se marchó por la villa en la mañana con una niña",false,1
3091,"María Turpaleon","Alio6146",2018-10-10,-44770,4934,"Se marchó por la escuela x en la madrugada con otros perros",false,1
3092,"Manuel Ramírez","Alpy8840",2021-01-07,-34067,-54162,"Se fue por la playa en la noche con una niña",false,1
3093,"Mirto Turpaleon","Apou6767",2020-06-07,30953,-57382,"Se perdió por el mercado de lima en la madrugada con otros perros",false,1
3094,"Manuel Vasquez","Alpy6068",2021-10-25,-41391,20186,"No se por donde se me perdió exactamente pero creo que fue por la pista en la tarde con otros perros",false,1
3095,"Ruperto Claros","Alñoid7393",2021-06-21,23842,48659,"La última vez que lo ví fue por el mercado de huacho en la mañana con una niña",false,1
3096,"Manuel Quispe","Alpy1834",2019-06-13,23471,-13758,"Se fugó por la pista en la noche con otros perros",false,1
3097,"Marco Quispe","Anlop9824",2021-09-09,38596,-30564,"Se fue por la vereda en la madrugada con un niño",false,1
3098,"Marco Solis","Ajui2005",2021-06-11,14727,-61187,"Se perdió por la pista en la tarde con otros perros",false,1
3099,"Juan Turpaleon","Luna8382",2018-09-12,-34431,22853,"No se por donde se me perdió exactamente pero creo que fue por el mercado de huacho en la tarde con un niño",false,1
3100,"Juan Claros","Apou770",2019-02-11,-50804,36332,"No se por donde se me perdió exactamente pero creo que fue por la plaza en la noche solo",false,1
3101,"Pedro Vasquez","Alio5109",2020-09-01,10861,45168,"La última vez que lo ví fue por la vereda en la mañana con otros perros",false,1
3102,"Manuel Solis","Anlop2207",2020-09-08,24181,-31145,"Se fugó por la villa en la noche con un niño",false,1
3103,"Ruperto Ortiz","Ajui5122",2020-12-19,21872,-10328,"Se fue por la vereda en la mañana con otros perros",false,1
3104,"Manuel Claros","Alñoid2662",2021-09-22,-17361,42357,"Se marchó por el mercado de huacho en la noche solo",false,1
3105,"María Ramírez","Aloiy4055",2018-04-03,6857,32661,"No se por donde se me perdió exactamente pero creo que fue por el mercado de lima en la tarde con un niño",false,1
3106,"Pedro Quispe","Alñoid8942",2018-04-19,-43029,-46172,"No se por donde se me perdió exactamente pero creo que fue por la escuela x en la madrugada con un niño",false,1
3107,"Pedro Turpaleon","Alpy3517",2019-05-12,-63205,-53296,"Se marchó por la playa en la tarde con un niño",false,1
3108,"Juan Vasquez","Lacy3907",2021-09-07,-48256,-20058,"Se fue por el mercado de lima en la noche con un niño",false,1
3109,"Mirto Vasquez","Ajui4837",2018-09-01,4715,-4711,"Se perdió por la pista en la mañana con un niño",false,1
3110,"Ruperto Ortiz","Alñoid2953",2018-02-19,-7274,-17552,"Se perdió por la playa en la noche con otros perros",false,1
3111,"Manuel Turpaleon","Aloiy6915",2021-11-24,-31771,20596,"Se perdió por la escuela x en la tarde con un niño",false,1
3112,"María Ortiz","Luna8991",2018-01-22,-59996,-43645,"Se fugó por la escuela x en la mañana con un niño",false,1
3113,"Marco Ramírez","Luna4096",2021-08-19,27013,-48954,"Se marchó por la playa en la noche con un niño",false,1
3114,"Ruperto Turpaleon","Anlop4829",2021-07-11,-58359,36645,"Se fugó por la escuela x en la noche con una niña",false,1
3115,"Pedro Claros","Lacy2129",2019-03-24,-66143,-49669,"Se perdió por la pista en la noche con una niña",false,1
3116,"Marco Ramírez","Lacy6361",2019-10-04,25354,4725,"Se perdió por la villa en la tarde con una niña",false,1
3117,"Manuel Quispe","Lacy9307",2021-02-15,-63948,-32945,"Se marchó por la vereda en la mañana con una niña",false,1
3118,"Juan Ramírez","Apou6702",2021-02-20,-17282,-19725,"Se marchó por la villa en la madrugada con un niño",false,1
3119,"Juan Vasquez","Anlop9894",2019-02-15,17524,-24242,"Se perdió por el mercado de lima en la tarde con una niña",false,1
3120,"Juan Vasquez","Ajui5331",2021-11-17,-23705,-4841,"La última vez que lo ví fue por la pista en la noche solo",false,1
3121,"Marco Claros","Alñoid4331",2018-10-10,-69641,36827,"Se marchó por la escuela x en la madrugada solo",false,1
3122,"Pedro Turpaleon","Alñoid685",2018-02-13,37149,25721,"Se fue por el mercado de huacho en la noche solo",false,1
3123,"Marco Zaenz","Aloiy6144",2019-03-10,-9742,-34840,"Se perdió por el mercado de huacho en la tarde con otros perros",false,1
3124,"Pedro Ortiz","Ajui3422",2018-11-17,10183,34368,"Se fue por el mercado de lima en la madrugada con un niño",false,1
3125,"Ruperto Ortiz","Luna6870",2021-09-15,31739,45253,"Se fue por la playa en la noche con un niño",false,1
3126,"Marco Solis","Luna8012",2020-01-16,-41419,-58392,"Se fue por la plaza en la madrugada con una niña",false,1
3127,"Ruperto Quispe","Apou4940",2020-11-21,37524,-67299,"Se fugó por el mercado de lima en la madrugada con un niño",false,1
3128,"María Turpaleon","Aloiy5541",2018-09-22,-63114,-19138,"Se perdió por el mercado de lima en la madrugada con un niño",false,1
3129,"Pedro Ortiz","Ajui1803",2021-01-05,-21135,47655,"La última vez que lo ví fue por el mercado de huacho en la noche con una niña",false,1
3130,"María Claros","Anlop1900",2021-07-09,44608,39712,"Se fue por el mercado de huacho en la noche solo",false,1
3131,"María Quispe","Alpy2413",2020-02-13,10317,-27713,"Se fugó por el mercado de lima en la tarde con un niño",false,1
3132,"Pedro Solis","Aloiy5004",2019-05-07,27990,-13061,"Se fugó por la pista en la noche con otros perros",false,1
3133,"Manuel Ortiz","Anlop8657",2018-02-04,-21155,-50644,"No se por donde se me perdió exactamente pero creo que fue por el mercado de lima en la noche con un niño",false,1
3134,"Juan Ramírez","Alio7791",2019-06-21,35183,42614,"Se fugó por la plaza en la tarde con un niño",false,1
3135,"María Ortiz","Anlop3665",2018-10-09,-47487,28878,"Se marchó por la escuela x en la noche con un niño",false,1
3136,"Marco Solis","Lacy1620",2018-05-08,-32528,-68379,"Se fugó por la playa en la tarde solo",false,1
3137,"Manuel Zaenz","Aloiy4879",2019-06-22,-7652,31093,"Se fue por el mercado de lima en la madrugada con un niño",false,1
3138,"Marco Vasquez","Ajui6819",2019-05-04,43816,46055,"Se marchó por la vereda en la madrugada con otros perros",false,1
3139,"Ana Vasquez","Anlop1246",2021-12-24,40466,1560,"La última vez que lo ví fue por la pista en la mañana solo",false,1
3140,"Marco Ramírez","Anlop3711",2019-02-19,-25719,-49617,"Se marchó por el mercado de lima en la mañana solo",false,1
3141,"Ruperto Claros","Apou8954",2021-09-19,837,23194,"No se por donde se me perdió exactamente pero creo que fue por la vereda en la tarde con un niño",false,1
3142,"Mirto Quispe","Ajui2127",2021-11-08,46211,-9084,"Se marchó por la vereda en la madrugada solo",false,1
3143,"Ana Turpaleon","Alio4493",2018-10-19,3108,-15371,"Se fugó por la villa en la mañana con un niño",false,1
3144,"Marco Turpaleon","Luna9303",2020-11-19,40462,-42054,"No se por donde se me perdió exactamente pero creo que fue por la pista en la madrugada con una niña",false,1
3145,"Ruperto Zaenz","Alpy8968",2019-05-02,-53872,-52148,"La última vez que lo ví fue por el mercado de huacho en la noche solo",false,1
3146,"Manuel Zaenz","Ajui2967",2021-08-01,-11315,-10402,"Se perdió por el mercado de huacho en la noche solo",false,1
3147,"Juan Ortiz","Alpy3846",2019-09-04,-48083,-36274,"Se perdió por la villa en la tarde con una niña",false,1
3148,"Marco Zaenz","Ajui6530",2021-10-02,40488,19569,"La última vez que lo ví fue por la escuela x en la madrugada solo",false,1
3149,"Ruperto Solis","Alñoid2715",2020-04-07,22902,-36107,"La última vez que lo ví fue por la escuela x en la madrugada solo",false,1
3150,"María Ramírez","Ajui8387",2018-10-11,-4956,-9870,"Se fue por el mercado de lima en la tarde con una niña",false,1
3151,"Ruperto Turpaleon","Alpy3052",2019-10-03,-20136,33529,"Se perdió por la pista en la mañana con un niño",false,1
3152,"Mirto Claros","Ajui4727",2018-05-08,38206,-65771,"Se perdió por la playa en la tarde con una niña",false,1
3153,"Manuel Zaenz","Alñoid5105",2019-01-09,24001,-37653,"La última vez que lo ví fue por la escuela x en la noche solo",false,1
3154,"Pedro Quispe","Luna805",2018-09-01,-14303,48617,"Se fue por la pista en la noche con una niña",false,1
3155,"Ruperto Ortiz","Apou5082",2018-05-10,7051,-48251,"Se marchó por la plaza en la noche con un niño",false,1
3156,"Ana Claros","Anlop5664",2018-07-25,7259,-30246,"Se marchó por la pista en la mañana con una niña",false,1
3157,"Mirto Quispe","Lacy7301",2018-06-04,-33728,-46292,"Se marchó por la playa en la tarde solo",false,1
3158,"Mirto Vasquez","Apou9715",2021-02-07,36702,36708,"No se por donde se me perdió exactamente pero creo que fue por la escuela x en la mañana con una niña",false,1
3159,"Marco Claros","Apou4568",2021-05-04,-1971,-48802,"La última vez que lo ví fue por la plaza en la noche con un niño",false,1
3160,"Ruperto Solis","Anlop8925",2021-07-06,-50863,-24639,"Se perdió por la villa en la madrugada con una niña",false,1
3161,"Pedro Vasquez","Apou9735",2019-10-19,-58633,-40811,"Se fugó por la pista en la madrugada con una niña",false,1
3162,"Pedro Vasquez","Lacy7392",2020-09-02,38993,15574,"No se por donde se me perdió exactamente pero creo que fue por la playa en la tarde con otros perros",false,1
3163,"Ruperto Ortiz","Anlop549",2020-05-10,-28139,-2611,"Se perdió por la vereda en la noche solo",false,1
3164,"Marco Ortiz","Lacy6506",2019-12-01,-28,-68684,"No se por donde se me perdió exactamente pero creo que fue por la vereda en la noche solo",false,1
3165,"Mirto Quispe","Apou8009",2020-06-10,41387,8321,"Se marchó por la plaza en la noche con una niña",false,1
3166,"Ruperto Ramírez","Apou1578",2021-03-08,-10532,41432,"La última vez que lo ví fue por el mercado de lima en la tarde con otros perros",false,1
3167,"Ana Vasquez","Anlop8454",2019-03-04,10774,-16327,"No se por donde se me perdió exactamente pero creo que fue por la playa en la mañana con un niño",false,1
3168,"Marco Solis","Ajui9415",2018-01-25,2925,18274,"Se marchó por la pista en la noche con otros perros",false,1
3169,"Pedro Ramírez","Anlop6500",2019-03-22,23385,-5805,"No se por donde se me perdió exactamente pero creo que fue por el mercado de lima en la madrugada con una niña",false,1
3170,"María Claros","Luna4830",2021-06-02,-4317,-50056,"La última vez que lo ví fue por la pista en la mañana con otros perros",false,1
3171,"Marco Solis","Alñoid9360",2020-04-05,-13184,-20869,"Se fue por la playa en la madrugada con un niño",false,1
3172,"Manuel Ortiz","Alpy3262",2018-02-18,27554,20580,"Se fugó por el mercado de lima en la noche solo",false,1
3173,"Juan Quispe","Aloiy9457",2019-01-05,-60272,-14800,"No se por donde se me perdió exactamente pero creo que fue por la plaza en la noche con otros perros",false,1
3174,"Pedro Vasquez","Ajui6469",2019-07-03,-35211,-62083,"Se fugó por la escuela x en la madrugada con una niña",false,1
3175,"Pedro Zaenz","Alñoid7795",2020-10-11,-31744,-53577,"Se fue por la escuela x en la tarde con un niño",false,1
3176,"Ana Claros","Luna612",2018-10-08,728,-41737,"Se perdió por la playa en la mañana solo",false,1
3177,"Ana Turpaleon","Apou3367",2019-09-15,-47047,-61498,"Se fue por la plaza en la tarde solo",false,1
3178,"Ruperto Ramírez","Alio895",2018-08-09,-25023,-39530,"Se perdió por la playa en la madrugada con un niño",false,1
3179,"Mirto Claros","Apou6626",2020-10-10,-41542,47574,"La última vez que lo ví fue por la vereda en la tarde con una niña",false,1
3180,"Pedro Claros","Alñoid5245",2018-02-01,-24301,31578,"La última vez que lo ví fue por la escuela x en la mañana con una niña",false,1
3181,"María Claros","Luna7402",2018-05-14,-65816,-34368,"No se por donde se me perdió exactamente pero creo que fue por el mercado de lima en la tarde con una niña",false,1
3182,"Pedro Quispe","Ajui5422",2019-04-20,14027,-69545,"Se marchó por la plaza en la madrugada con otros perros",false,1
3183,"Pedro Ramírez","Lacy8920",2021-11-20,39853,-4878,"Se perdió por la pista en la tarde con una niña",false,1
3184,"María Turpaleon","Alpy7367",2021-06-03,6656,19921,"Se fue por el mercado de huacho en la mañana solo",false,1
3185,"Manuel Quispe","Aloiy906",2021-08-22,13411,-35598,"No se por donde se me perdió exactamente pero creo que fue por la escuela x en la tarde con otros perros",false,1
3186,"Juan Quispe","Alpy1716",2020-12-22,34716,4179,"Se fue por la villa en la mañana con un niño",false,1
3187,"Marco Vasquez","Alñoid2044",2021-11-09,24102,44349,"No se por donde se me perdió exactamente pero creo que fue por el mercado de lima en la madrugada con un niño",false,1
3188,"María Claros","Anlop9321",2019-06-11,-44414,-36379,"No se por donde se me perdió exactamente pero creo que fue por la vereda en la mañana solo",false,1
3189,"Marco Turpaleon","Aloiy8055",2019-08-20,-32227,33999,"No se por donde se me perdió exactamente pero creo que fue por la pista en la tarde con un niño",false,1
3190,"Mirto Ramírez","Alio7458",2019-02-12,-39327,-16460,"Se perdió por la villa en la noche con una niña",false,1
3191,"Manuel Solis","Alñoid8759",2018-12-03,-13091,-752,"Se fue por la villa en la noche con una niña",false,1
3192,"Ana Ortiz","Alio8341",2018-11-18,36515,-7472,"Se marchó por la vereda en la tarde con una niña",false,1
3193,"Ana Solis","Luna39",2021-01-03,-39243,-48536,"Se fue por el mercado de huacho en la mañana con otros perros",false,1
3194,"Juan Zaenz","Luna8893",2018-07-11,18913,19509,"La última vez que lo ví fue por la plaza en la tarde con una niña",false,1
3195,"Juan Quispe","Ajui3568",2019-12-17,-8031,20683,"La última vez que lo ví fue por la pista en la mañana con otros perros",false,1
3196,"Juan Solis","Anlop6546",2021-01-23,-20819,29487,"No se por donde se me perdió exactamente pero creo que fue por la pista en la noche solo",false,1
3197,"Pedro Claros","Luna4475",2021-03-05,40583,-52104,"Se marchó por la escuela x en la noche con otros perros",false,1
3198,"Ana Solis","Aloiy596",2020-08-08,16618,-34574,"Se perdió por la villa en la mañana con un niño",false,1
3199,"Pedro Ramírez","Alñoid179",2018-04-17,43342,-369,"La última vez que lo ví fue por el mercado de huacho en la mañana con otros perros",false,1
3200,"Juan Turpaleon","Alpy8510",2021-10-18,9944,-50241,"Se fue por el mercado de lima en la mañana con una niña",false,1
3201,"Ana Turpaleon","Ajui82",2021-02-15,-69736,1556,"Se fugó por el mercado de huacho en la mañana con un niño",false,1
3202,"Marco Ramírez","Alpy5943",2018-05-14,-40107,20889,"Se marchó por la villa en la noche solo",false,1
3203,"Mirto Vasquez","Aloiy7586",2019-10-13,9107,31692,"No se por donde se me perdió exactamente pero creo que fue por la playa en la noche solo",false,1
3204,"Pedro Ramírez","Apou3472",2018-07-04,2227,19084,"Se fue por la pista en la tarde con un niño",false,1
3205,"Manuel Ortiz","Alpy2096",2019-12-10,-45236,-57294,"Se fugó por la villa en la mañana solo",false,1
3206,"Juan Quispe","Aloiy575",2018-09-24,-68950,-31930,"No se por donde se me perdió exactamente pero creo que fue por el mercado de lima en la noche solo",false,1
3207,"Marco Vasquez","Ajui7991",2019-11-02,-68546,-58992,"Se perdió por el mercado de lima en la noche con otros perros",false,1
3208,"Manuel Zaenz","Alpy2545",2019-09-10,-57973,-56475,"La última vez que lo ví fue por la vereda en la noche solo",false,1
3209,"Manuel Ramírez","Alñoid412",2018-12-06,12313,-38646,"Se fue por la villa en la noche con un niño",false,1
3210,"María Ortiz","Alñoid1442",2020-02-15,-1384,-67889,"Se fugó por el mercado de lima en la noche con otros perros",false,1
3211,"Ana Solis","Alñoid9559",2019-06-15,-60579,-67512,"Se fugó por la villa en la noche con otros perros",false,1
3212,"Ruperto Quispe","Luna1155",2021-03-11,-33989,-36557,"Se fue por la playa en la mañana con un niño",false,1
3213,"Marco Ramírez","Ajui7969",2020-05-07,-12577,-15804,"No se por donde se me perdió exactamente pero creo que fue por la escuela x en la noche con una niña",false,1
3214,"Manuel Turpaleon","Alñoid5895",2021-05-23,-29388,-4225,"La última vez que lo ví fue por la playa en la noche con otros perros",false,1
3215,"Marco Claros","Lacy835",2021-01-11,-9713,20723,"La última vez que lo ví fue por la villa en la mañana solo",false,1
3216,"María Quispe","Alñoid3314",2018-12-22,20488,31815,"La última vez que lo ví fue por la playa en la tarde con una niña",false,1
3217,"Juan Claros","Luna1548",2018-09-02,-37703,-39064,"Se fugó por la pista en la tarde con otros perros",false,1
3218,"Ruperto Claros","Luna8763",2018-07-19,16793,45855,"La última vez que lo ví fue por la pista en la mañana con otros perros",false,1
3219,"Pedro Claros","Aloiy1567",2021-03-14,4192,-67778,"Se fue por la vereda en la madrugada con otros perros",false,1
3220,"Marco Claros","Apou7357",2020-10-01,-21002,-6132,"Se fugó por la vereda en la mañana solo",false,1
3221,"María Solis","Alpy785",2021-04-09,11247,-27253,"Se perdió por la escuela x en la noche con una niña",false,1
3222,"Marco Solis","Alñoid338",2019-05-09,-20633,44911,"La última vez que lo ví fue por la plaza en la noche con otros perros",false,1
3223,"Ana Claros","Alpy6619",2021-11-15,23868,24612,"No se por donde se me perdió exactamente pero creo que fue por la vereda en la tarde con una niña",false,1
3224,"Manuel Turpaleon","Alñoid2284",2020-09-15,4540,-9634,"Se fue por el mercado de lima en la madrugada solo",false,1
3225,"Manuel Ortiz","Lacy4007",2021-11-12,-60556,47043,"Se marchó por la plaza en la noche solo",false,1
3226,"María Ramírez","Aloiy4781",2018-11-10,44373,26674,"La última vez que lo ví fue por la pista en la mañana con un niño",false,1
3227,"Marco Ramírez","Aloiy5702",2019-03-05,-12611,-67885,"Se fue por el mercado de huacho en la tarde con una niña",false,1
3228,"Ana Ramírez","Alpy9955",2019-09-17,-30573,-38905,"Se fugó por el mercado de lima en la madrugada con una niña",false,1
3229,"Marco Turpaleon","Luna1251",2021-11-12,12728,-47196,"Se perdió por la escuela x en la madrugada con otros perros",false,1
3230,"María Zaenz","Anlop6582",2020-05-02,-2788,-52968,"Se fugó por el mercado de huacho en la mañana con una niña",false,1
3231,"Manuel Ramírez","Alio1729",2019-12-13,26691,11224,"No se por donde se me perdió exactamente pero creo que fue por la vereda en la tarde con una niña",false,1
3232,"Manuel Turpaleon","Anlop1069",2021-05-17,-68494,8025,"Se fugó por la plaza en la mañana solo",false,1
3233,"Mirto Solis","Alpy5723",2018-12-05,-40608,19617,"Se fue por la pista en la tarde solo",false,1
3234,"Manuel Turpaleon","Apou2426",2018-11-08,16011,44833,"La última vez que lo ví fue por la plaza en la noche con otros perros",false,1
3235,"María Ramírez","Alpy4757",2019-07-25,-21854,23615,"Se fugó por la plaza en la tarde solo",false,1
3236,"Manuel Claros","Ajui2064",2019-06-21,-30022,9299,"Se marchó por la vereda en la madrugada con un niño",false,1
3237,"Mirto Solis","Anlop4889",2021-05-04,-52196,11147,"Se marchó por la pista en la tarde con un niño",false,1
3238,"Manuel Quispe","Alpy7043",2019-04-14,-54709,-62252,"Se fue por el mercado de huacho en la madrugada con otros perros",false,1
3239,"Mirto Vasquez","Alio6686",2021-03-22,13773,-64571,"Se fugó por la villa en la noche con un niño",false,1
3240,"Mirto Vasquez","Lacy5881",2019-01-21,-52709,-24382,"Se marchó por la pista en la noche con otros perros",false,1
3241,"Juan Solis","Aloiy1361",2019-07-16,-24634,10199,"Se marchó por la escuela x en la madrugada con una niña",false,1
